element_id,parentelement_id,cat1,cat2,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10
Child22_164,Child2_15,h,c,75.3724918916,58.3147195882,77.4151096451,10.5037644245,82.1403718201,60.0249173889,27.6624200338,92.1163147806,27.8203463179,32.0464754665
Child22_165,Child2_4,g,j,4.41217580776,87.4709627572,25.2839382642,93.3775493245,93.6614657059,19.6077841529,77.1109897481,0.716341516013,1.63062035033,36.3438461163
Child22_166,Child2_13,f,g,99.0240106463,94.5784936675,26.9527471247,22.1799547764,17.3832903551,53.8597019219,57.1603840228,83.976114505,10.0877120119,62.2655013714
Child22_167,Child2_20,h,f,55.2830872016,3.86874824953,54.1211885274,35.2588363139,31.7677980698,74.5559466101,15.2879391718,31.1125098516,40.7385574477,28.9714276552
Child22_168,Child2_6,b,b,61.1459363388,91.669002382,70.3977398399,37.5895188678,96.7785598137,49.0991290838,58.1015711628,61.024497537,84.0701177463,84.4763688922
Child22_169,Child2_17,j,h,65.093539028,0.0488482390289,50.6392496123,6.73002755434,74.226398858,86.0616300344,73.9753550198,16.1902424117,12.3957520452,52.064451026
Child22_170,Child2_9,h,b,65.3907423419,94.4977078405,7.10831066741,2.67857180182,63.3692795032,0.654772772277,83.4661902361,95.6414078808,31.1501201796,59.5686695363
Child22_171,Child2_4,f,i,27.9613230327,48.7054511363,91.0332963252,15.680352871,80.2696853691,5.61471286501,86.7613354156,74.8074838039,24.9929415024,83.2292825771
Child22_172,Child2_11,c,g,2.9014353799,21.5936110161,4.20762746149,17.4527256224,72.8869321611,34.8902572638,80.985150168,5.49254881511,4.21179373341,52.2508300444
Child22_173,Child2_9,h,a,75.8713072858,65.9450427458,81.0184152566,77.5635572291,49.5321640231,45.1875142813,59.6478387823,8.79743442818,42.0328759455,84.8801820052
Child22_174,Child2_16,i,e,14.2010247032,98.344216684,28.8569765534,50.1726248349,54.9922757654,69.1842461677,2.55986216541,3.7415123383,74.9267063365,57.0916339717
Child22_175,Child2_18,j,h,34.1054984767,70.0795647903,93.03055883,89.242955201,71.3145892894,39.6725525199,23.6928830693,40.7682291858,18.9304592701,60.244016058
Child22_176,Child2_18,i,j,6.4953566546,54.1727207522,94.6388315654,96.2813016321,11.6789590693,94.8028747261,74.0789221953,66.4930242758,99.1749087702,32.1795251521
Child22_177,Child2_4,f,e,86.8558272549,28.367655861,80.8744237004,51.3335941516,85.7356616116,85.4745061541,22.1082933707,86.8528354325,29.9345121178,52.7632064972
Child22_178,Child2_12,f,e,88.4560298106,42.3967044383,23.2787747767,37.5383552941,49.5274944036,54.4648071439,95.0750172808,34.8410991452,31.9687186132,86.4750843443
Child22_179,Child2_14,e,j,61.5121919441,38.3530351931,22.7730059717,9.05809591029,18.968889568,66.8632956539,52.4190982069,62.6938306752,46.038944261,53.4822201583
Child22_180,Child2_5,c,h,14.8446330943,31.9161811984,29.1369634178,9.11466527122,68.4825215088,84.2093045923,34.0691763126,53.1803636664,34.7193145963,77.1817060228
Child22_181,Child2_15,e,a,35.6543237736,92.2435111694,55.3120700821,45.8818134332,14.2523185793,30.5528767969,95.7819863962,25.8981405252,62.1387698697,62.4429017231
Child22_182,Child2_19,b,a,28.3894783222,11.4377672361,95.1358282631,9.19058099096,38.5049174697,15.3587184353,36.0417725009,1.10737057396,14.7094764763,91.4202321443
Child22_183,Child2_15,f,c,82.6306243508,34.2167664247,14.8887832257,73.3054201301,63.8091242904,18.791543197,86.5457884699,86.8195780992,61.0750388406,28.1375645799
Child22_184,Child2_5,a,h,32.3605472317,42.0616220043,81.7251139867,1.92783407368,44.0084510276,10.5320006123,98.8742317122,37.3378714296,80.2179743747,95.0165264869
Child22_185,Child2_6,a,f,23.5552737347,46.5161762073,68.9929481801,11.6872104861,78.4985885846,49.6011913027,17.6177134651,51.5602782743,27.2230536799,7.10423248383
Child22_186,Child2_8,d,i,32.4470301993,91.514831134,87.9171386678,20.2886134353,83.2816541909,99.7190399709,11.7837882712,88.7499329995,0.560603872396,62.1175640363
Child22_187,Child2_6,c,b,2.53521156477,47.4277297586,12.2393288242,75.7937361192,48.2128754713,48.6428975566,53.6773880388,29.699048082,16.9488459411,35.0130895363
Child22_188,Child2_10,d,h,24.954626877,70.209155139,90.3221152509,7.93054528665,81.6608597347,25.3319495971,82.0789548834,83.954368985,48.0498877366,52.9278454627
Child22_189,Child2_9,i,f,26.2848762828,85.356949082,74.8853534416,12.2607051516,66.398933614,69.2842120257,35.6764462517,32.6976697273,7.2858039285,60.7692773861
Child22_190,Child2_5,h,d,37.1680510837,20.1242699598,95.8379356944,34.5294587477,0.0844032672626,96.3947685712,97.089495076,52.7183481961,11.2885671565,83.653082628
Child22_191,Child2_17,c,f,39.8113339337,53.3429212131,48.430015806,70.431082041,79.7505032659,3.06904273406,95.6439728838,90.6232614443,18.3858852533,21.3921989802
Child22_192,Child2_10,b,g,42.5127671888,26.8805656265,28.970383619,82.7019527083,40.5708513609,46.8667365704,80.8138365572,83.1212085385,31.3350589592,65.8602735879
Child22_193,Child2_8,a,g,76.3525958425,7.10763429364,74.7625491074,78.7978991272,95.1953799284,58.7738020928,6.89280426743,51.0584048301,97.1169222979,67.0623858682
Child22_194,Child2_17,j,b,29.7981440427,66.7603085119,11.084880061,8.011227473,18.8457074086,39.6363729648,25.591382256,75.7502142213,91.4276686889,10.0236153587
Child22_195,Child2_7,e,i,50.9425117377,90.9964125023,75.2551341484,92.7647334649,48.5957694308,19.0141174991,39.9895846933,55.7508983514,85.0202617889,92.6587881843
Child22_196,Child2_11,d,i,86.7526938044,1.34397109248,8.81535682844,48.6335526398,33.9729048191,50.3258093921,52.1901976035,33.5526733856,30.1595697225,4.98442305129
Child22_197,Child2_17,j,i,62.0809065159,99.1198139336,52.0927813358,77.4069370801,77.5303639596,6.48844642638,76.84333387,8.08962584642,48.7240702078,37.8862969614
Child22_198,Child2_12,i,h,10.949055127,53.7298471305,8.95303044034,54.2888908886,67.3643103437,59.1966311716,48.9988841464,7.32113475188,35.5761321244,56.3439503103
Child22_199,Child2_11,i,f,91.7068754168,9.17902547757,58.7932985626,47.7717483836,45.6909256667,40.1563373809,47.4266476821,52.6550098158,59.8632816613,80.4128244279
Child22_200,Child2_14,c,h,52.4208114525,73.4697241204,55.0368301909,84.8476081609,26.2340747816,72.5947956098,10.4848560381,29.1801862035,77.6106871344,29.2084799187
Child22_201,Child2_10,i,d,11.7364116495,32.0245570618,19.1550424501,71.2715667566,45.4625590249,80.0732435719,13.4604564335,19.4276424693,70.1149481756,74.2903542008
Child22_202,Child2_2,i,a,25.4250969442,35.582766512,41.1239287737,25.6930180751,57.0762228935,90.5549477425,66.6175931633,22.3761567422,56.0424172266,79.1415858976
Child22_203,Child2_20,e,g,4.15275319858,89.3492938026,19.0798204005,56.7984677809,17.6013118193,47.7263396939,99.3896022438,15.9824675179,5.59808546783,23.7235977154
Child22_204,Child2_7,g,h,63.4742977149,8.32130351512,45.1434813558,57.7735784403,64.9366816381,21.5232673639,33.2178137192,16.4425251364,11.6728882749,48.0903099314
Child22_205,Child2_18,i,f,84.7843096421,91.298400095,92.9859701772,29.1675559035,53.3663390875,67.5200618213,15.6082334784,7.47216757735,32.905632196,33.3723974708
Child22_206,Child2_9,d,h,79.7028022694,1.60916398994,67.4392628936,76.1690177863,64.3431496048,68.8761762365,61.0877584016,13.3090673069,27.4040934744,32.4353791592
Child22_207,Child2_10,h,a,73.2331146467,28.7687608032,99.1571806348,83.5527529369,8.89655152784,83.1825115771,44.3469949482,83.3563523708,86.0490921384,53.3900854759
Child22_208,Child2_4,j,b,90.2091811033,50.0886001324,78.2080215357,2.7765369487,22.5490251617,27.7474957545,92.9489734706,59.1531863491,66.174965632,63.3169258619
Child22_209,Child2_6,f,e,60.4040627594,0.438069794754,51.7560483532,21.450428764,74.3540118417,55.2659388769,62.9485549392,15.1289448704,33.0513495596,84.0870189434
Child22_210,Child2_6,j,h,50.9640677111,61.9384271198,16.6710825746,91.6506130865,93.6633328388,42.5755611776,89.4840627186,81.6616481599,77.4349889841,24.3063069071
Child22_211,Child2_2,j,e,4.44168239992,69.52135158,86.1862349811,47.6113639564,56.9022933353,13.1093458479,21.4449982745,36.7399179777,86.556749986,3.70789222964
Child22_212,Child2_9,j,f,80.6548311672,88.7042907502,45.4999299561,54.9473520314,36.3420993175,69.6375144515,58.5983872122,86.3245436726,6.67570344937,78.1724369409
Child22_213,Child2_5,b,d,42.2288120343,21.8817284775,19.7600088415,20.727333774,17.6572205991,50.8904362944,95.4387903029,35.7180572201,77.472313909,94.5604564402
Child22_214,Child2_17,i,b,58.8047506477,55.2384264212,86.7317324382,88.3745983662,31.8482627228,70.8592124593,16.5009094628,45.0590088959,76.62802756,35.989238622
Child22_215,Child2_7,a,i,64.0644566449,81.0447262687,2.68468402301,73.5216498449,51.1018503089,16.1191197185,29.1796325989,28.1462034244,75.0814291337,75.9299481287
Child22_216,Child2_5,a,f,60.6295008679,38.9107526797,81.8021317153,27.0821513593,41.3660482389,49.6704731225,57.1433247079,41.8843923747,44.6636360639,3.33812528979
Child22_217,Child2_15,e,i,45.60454251,22.3129077939,21.8254739354,51.559815273,83.3366575982,85.8517133281,92.2593686316,67.5616111582,8.38385565059,99.3011164647
Child22_218,Child2_20,c,d,94.4020982479,18.6325599635,68.5877230094,23.4180716567,68.8123767744,24.6722170021,39.0643055226,45.4845291023,35.0943973803,32.8295804755
Child22_219,Child2_9,e,a,86.1233732469,81.8810479849,10.9165283788,9.89651046941,51.6887793264,27.42816711,7.38699188072,67.8236841229,71.3700017042,61.886233339
Child22_220,Child2_15,i,i,88.0087334118,78.6838477164,78.9412898922,25.9142449265,17.7865272544,49.8068224398,71.9286570825,92.2958751232,17.5329124251,14.9803613241
Child22_221,Child2_5,j,j,44.1425465036,95.1494479975,40.0579207254,81.5669625676,17.4517286959,19.5341391332,85.2337347938,67.2195590122,32.5396091234,21.4580809344
Child22_222,Child2_16,d,j,57.5217287034,11.2941756428,58.3250348973,7.54053281638,73.5398540567,39.5791902369,16.3420020404,78.9853052275,51.722160118,80.5642659866
Child22_223,Child2_10,f,a,55.0815333676,94.0074093502,4.44888094974,23.19744999,10.6083274043,35.7696668209,71.563056559,3.16730270946,30.5983212193,61.4296027567
Child22_224,Child2_1,g,a,19.667890103,12.0671783369,99.3991078375,86.4984947652,76.1887604275,48.1140234063,69.1465443903,47.8699999572,68.407113271,91.03962369
Child22_225,Child2_17,e,f,64.2819938746,59.829309558,73.4020072182,74.2457854764,86.6671731738,69.4131060471,22.4745748434,66.0320960351,85.1042942141,4.10376982003
Child22_226,Child2_4,b,j,79.2337885723,30.7963190119,96.9209929009,2.10735512171,94.4341049342,8.35088345863,22.5086829273,21.6906485023,48.4510976117,40.2067604495
Child22_227,Child2_5,h,c,46.0578028081,48.6383717707,81.3496277784,64.0384373318,78.1948215477,47.5661106269,91.5642584092,56.2335392393,7.07128782519,74.1584310301
Child22_228,Child2_6,f,h,93.5761783616,63.2960057653,54.6574586942,51.9604259507,14.5900518666,38.9638449841,28.6538047443,91.4920460121,36.0651409611,67.0239081515
Child22_229,Child2_16,c,j,29.9878263325,90.5053281064,15.3648091996,25.2314382323,43.9540799488,41.2107457842,51.473463876,51.5024793366,51.8789647011,15.2193203083
Child22_230,Child2_12,a,j,23.4755826049,40.3482356466,69.0996541107,1.50080151189,61.3170481602,11.9849865868,95.8915465488,62.0494965449,74.3586247427,40.5170778816
Child22_231,Child2_7,h,g,42.0293365123,79.6762162265,53.2356850523,59.601001894,34.5744487165,27.6415007533,80.4816280697,53.3471454115,94.0965324611,41.514666298
Child22_232,Child2_1,e,h,52.8739711632,33.3906933466,21.4029133417,53.5329566907,58.4057159877,14.5450797046,65.0930226662,72.6156736769,58.6354521351,76.3125074579
Child22_233,Child2_17,e,e,64.9433056728,6.0073079726,69.8790539378,61.2921655928,51.0769312676,2.6854059363,64.4485942765,50.6850828564,15.7880463547,36.7306609099
Child22_234,Child2_12,e,i,66.1557064514,4.83281106695,41.0131018126,37.4307200015,90.3907671289,12.4393018732,67.3349814553,85.2826533947,30.1492178644,10.7225695877
Child22_235,Child2_18,b,c,7.90881708136,52.8639578932,99.3929669254,63.2506331386,46.4943428652,94.75060206,41.2495653725,89.5941859247,13.9956893363,88.2581898264
Child22_236,Child2_14,g,h,60.8992748572,21.3821783908,1.06906506121,68.0519902602,45.4383059294,33.4574984361,70.5631394811,24.4290506732,43.7837042988,66.3731215257
Child22_237,Child2_10,j,h,58.8197269832,65.6782294068,72.4466973465,30.8058491317,38.9282993226,70.8442555252,51.5600713116,28.6592029457,69.7008699096,90.3158604372
Child22_238,Child2_3,e,e,14.8539709359,49.2200466178,51.1069235061,7.4629706038,4.47338068949,87.6131225533,15.5953026441,11.1487698543,15.3114283231,34.4041814444
Child22_239,Child2_7,h,g,17.4619288065,57.4786391199,80.131544131,88.6799964945,94.9427277154,51.0081165707,92.0618427713,78.359737447,97.2850605188,2.89366139314
Child22_240,Child2_18,i,i,72.4989748288,18.3176581387,48.3391313355,6.0145487497,43.002849097,86.5117596758,77.3143818241,35.1604716293,90.0989815641,22.6647361969
Child22_241,Child2_18,c,e,62.9814898209,7.02892976107,53.5486945222,89.7697856546,12.9441619835,78.3011933929,34.7160414066,27.6908140759,79.5721174526,31.0029841499
Child22_242,Child2_12,d,d,79.6464468823,34.7508584662,22.3769949955,20.8980582538,69.5239143374,30.205185443,89.7080915701,16.4336789725,60.306360658,31.9773320786
Child22_243,Child2_13,c,h,53.2319615801,54.9449581449,66.8816230142,89.1115101649,39.138149074,47.865029422,31.3171228334,48.6349420292,86.9476641593,9.92237986229
Child22_244,Child2_19,c,i,56.3929279656,40.1689056953,30.8882439042,25.9532192467,65.0110990202,71.4280238938,11.2327484727,67.7094003491,32.1349743224,29.7281932061
Child22_245,Child2_3,b,c,79.0822710739,63.6176733414,59.0340655133,74.5327325206,30.8420923126,88.2483816306,80.8433453733,0.795458962396,99.3711441888,21.8603619779
Child22_246,Child2_8,i,h,9.19030653819,49.6036891095,17.9852436239,98.7666562073,76.3908511572,81.3372502518,86.1195230261,17.134762267,15.8608894507,82.6659078997
Child22_247,Child2_16,a,j,44.2869049276,6.58860048851,27.7300395347,22.1033025055,9.65242237672,72.1294641652,35.2362145983,97.4871933271,76.5441037033,20.6634099727
Child22_248,Child2_19,e,h,72.6191935758,85.9921607094,14.1210771056,37.4834998543,61.8104022779,24.8479447445,10.6664103812,89.6642772962,65.6427842612,40.5900610728
Child22_249,Child2_8,g,j,43.9911579386,86.893602831,24.8128133543,67.2179736718,50.4792579452,15.2240840703,42.3332368827,50.135989723,34.8470608244,90.0508744508
Child22_250,Child2_14,d,b,4.23267721311,76.4107904352,26.1941675091,35.4870309139,97.0555559466,33.3548694816,56.652035509,37.2866672686,11.4780391301,96.622048035
Child22_251,Child2_13,e,b,76.934778093,49.0564481911,71.4365254022,82.8080279205,40.3906688571,16.5615869612,24.6645988562,64.9685237964,33.4760404724,82.4441653639
Child22_252,Child2_18,d,d,30.3691429947,6.3613378187,86.5358256715,75.7365480083,49.8333464357,77.4803513474,78.9380576306,53.2239446629,10.7975980674,23.8101026753
Child22_253,Child2_18,g,i,65.5913384736,71.5311507528,60.9513818499,27.2343834416,90.5952155822,61.9482779744,15.1656732024,46.8352371642,91.1154895637,75.8696612735
Child22_254,Child2_8,a,g,30.1272791948,27.8613408931,86.2718851527,44.7880852803,72.6132953867,73.056500705,24.0010620835,15.6308042404,64.6391503992,7.12724839815
Child22_255,Child2_17,j,i,61.5480421396,61.7025961973,35.3946559194,81.1944196342,1.39545090245,4.55950136742,22.2045947145,48.6067224643,8.41198695419,74.5453036624
Child22_256,Child2_10,c,b,25.66889198,95.9234495789,48.2721973612,20.5984811943,57.5804433241,96.1717226704,76.5923247846,21.0646879905,88.3528174186,55.3338903187
Child22_257,Child2_1,d,g,79.6305943434,93.6496523189,39.8242502017,73.6584496545,88.8542175649,52.4360128247,11.481160551,28.8816491594,43.6008094291,96.8556844204
Child22_258,Child2_19,g,g,89.0365872355,85.7192098861,59.0080686286,11.5966493443,36.6474105091,24.5766683102,13.9506992179,77.7141674857,45.0356286132,16.0634631162
Child22_259,Child2_15,g,b,55.1765392866,89.578812324,41.5229110693,78.8867502011,89.2609711142,61.0992708062,98.9355938913,34.3341447586,47.9537366841,16.9100331571
Child22_260,Child2_20,b,e,62.4512981822,44.3010170136,67.6718392317,89.435251828,77.3141448583,82.7482369253,49.5908707878,60.7458722475,77.5232501759,35.0706059719
Child22_261,Child2_17,c,g,10.1517755048,65.874789173,85.7889115057,55.0710533692,46.6507933755,46.616408943,64.2985945946,72.4820566749,40.421988168,15.9435996353
Child22_262,Child2_11,d,a,21.0432804455,93.3733902017,54.9912382061,36.7115733213,15.9616163997,48.0520752731,4.73917414038,54.2329803465,58.212665888,57.1483378859
Child22_263,Child2_2,d,h,93.4353290208,70.4804951723,12.4856076025,72.7306231481,89.4154009035,84.034871102,22.0604566573,89.4164574009,4.47604864229,86.9331590222
Child22_264,Child2_17,j,b,70.8583597253,27.9698853738,72.9645796392,89.6512063761,88.3178783895,58.222145712,61.9923951545,23.9339066726,78.9102391205,12.9889566112
Child22_265,Child2_8,i,b,9.52763109562,11.171934131,53.8610364226,6.29208595363,75.372077874,54.8998793011,28.002001347,64.2616261753,99.8889300922,48.1971013381
Child22_266,Child2_2,b,c,69.320345539,9.72638555971,85.7093373907,99.6957816888,72.4006953015,43.0735294275,76.2597287485,69.2177443828,26.5241311921,26.0316763804
Child22_267,Child2_10,g,i,31.2858200215,79.9141746739,26.113052908,18.7689617075,93.6112792887,30.9094212518,15.9537890571,88.9598185325,98.9648937197,52.7929240927
Child22_268,Child2_19,i,f,11.4841578424,84.2755457799,47.4413388004,2.44805045677,96.1023705114,38.6247238765,11.0793149197,39.5487988574,38.0965575953,91.4901179694
Child22_269,Child2_16,f,c,57.6830034888,18.8792817624,43.5344838668,42.7048264925,53.1519777306,15.2805603941,6.78356353349,49.5799758824,31.8099019078,52.2820275875
Child22_270,Child2_20,e,c,55.7141012035,40.6088578216,81.7414166573,95.7934839079,71.450695489,22.9327961469,45.2824851696,30.830497728,79.5315639116,59.7851620569
Child22_271,Child2_17,g,c,1.04485789862,83.0471923284,29.4295524968,56.3980713163,61.9759355978,73.6728770956,41.599006344,82.1367630935,68.8219419082,79.222724655
Child22_272,Child2_12,j,i,65.4208464375,72.1780827381,35.5687791687,46.9827876245,20.1451650604,92.9546835886,8.39369320075,9.79774743582,20.7576179036,79.0232975837
Child22_273,Child2_6,h,e,64.1266907886,55.6658626878,26.814190195,28.894250042,38.9733983669,16.0930130141,98.8100544313,88.3184456953,26.4382356441,17.8942705733
Child22_274,Child2_2,c,e,59.7008533893,72.2163847385,19.2944579662,6.25428553633,23.7101111985,93.9758856891,24.3259772589,43.9617237621,42.083526617,51.4645009849
Child22_275,Child2_12,j,a,70.2682625863,34.2522834277,30.5478884306,2.58946691481,12.9793636947,43.1577024184,91.6380082534,59.3480941034,7.5108724111,20.5722293554
Child22_276,Child2_4,d,h,37.7491562939,38.8300688754,53.4445496201,70.1593174443,19.6923333346,5.59265132278,87.2495540082,54.117971163,97.6023970818,94.0411551326
Child22_277,Child2_20,a,c,96.3414411708,46.4188449272,85.4854128135,94.9363867869,48.6148326651,43.5413650675,44.5453734781,22.8770577325,8.80284324142,34.4551832597
Child22_278,Child2_18,d,c,3.71480064994,40.910714411,21.6931641872,72.4277860787,54.8075632824,48.141212975,50.2251738451,70.6248872931,9.0928755698,67.5848429433
Child22_279,Child2_16,e,h,28.6727082634,65.1000580425,19.5837121031,98.8571076759,19.4889057926,50.4334828595,99.7638015396,52.3893835823,72.5062407818,57.3797370613
Child22_280,Child2_19,j,j,12.2344082985,31.8502796821,89.0724110333,27.6828636065,31.5542005365,98.1569150798,15.8976175577,67.8314082008,7.84261121689,10.3031853252
Child22_281,Child2_9,a,g,90.79745707,84.5673628019,77.4025031087,46.8878238531,15.338599747,9.12087276588,3.15129574056,85.8227532443,98.6426322601,2.15701629104
Child22_282,Child2_9,d,c,23.0138135501,44.2224336606,58.0739152716,37.663814938,83.6498509358,59.524132753,18.9177898225,70.0149158691,93.3476829052,63.5187936876
Child22_283,Child2_18,j,c,12.7876074146,47.5632723815,38.9708649838,34.3708635987,13.1562528539,3.0009037625,11.7206197658,31.1847125664,29.3044043444,28.5741790023
Child22_284,Child2_10,h,g,80.9435377876,37.3429810985,29.3954758961,0.129815621034,38.4401116684,83.7398820842,32.2747465121,86.7670782453,84.1660205626,24.8562848102
Child22_285,Child2_3,a,a,91.6062519766,93.4829968556,37.945264002,92.6257207655,90.2709931779,88.4392078973,47.8740711793,38.8480396433,49.1075886418,29.4275220191
Child22_286,Child2_8,c,d,89.6168276731,93.4048794143,72.5371675392,77.7028439303,47.4727732634,1.99778436353,18.925371432,97.7966379344,57.9128612026,72.1828006978
Child22_287,Child2_12,c,d,81.5268998008,61.1570023297,69.9001759275,72.3354670998,90.2828534366,63.8120397901,47.1129628104,17.1137427909,30.0891068375,28.6410395871
Child22_288,Child2_4,e,i,92.2692971782,68.0442959363,35.9889387401,15.6240412478,6.20496369781,84.8409602893,2.06271497443,65.0868086932,5.84591213404,27.6679692455
Child22_289,Child2_5,d,j,46.901731197,7.31936261576,80.2285998415,26.7055540842,29.6491654141,17.8608481849,8.78414287177,42.642849857,59.2502732448,62.1309118585
Child22_290,Child2_12,i,a,62.8001513972,71.0126857407,15.3989694639,34.444589192,37.5765372496,58.2775131205,0.448313025933,66.0647114105,84.5893206001,61.6666050663
Child22_291,Child2_19,i,c,87.0680812439,72.0431786451,10.6315071236,39.7101438261,12.9948966078,22.4420396969,40.8636760638,90.6474002656,61.25324967,45.8244071768
Child22_292,Child2_2,b,g,22.6911789394,79.0088247081,7.24197529627,66.4588540878,57.7210768923,84.460628386,57.4640269798,11.8259902987,21.9978511748,35.5454728089
Child22_293,Child2_18,h,f,43.2610558646,60.8296715481,88.7970947987,69.0205925536,46.6189667061,58.8818275238,9.61533157009,75.9349441451,62.3082650739,91.5133256916
Child22_294,Child2_6,c,j,30.3998016835,68.1836433742,97.9050784221,59.7947774534,78.2710944507,96.6704170014,62.3621117978,68.1776166184,58.3587536985,91.5099014556
Child22_295,Child2_19,j,d,95.9585922626,51.1216016518,30.0750640084,31.4749261053,59.0167127255,19.2967550076,98.1763332844,20.4220942507,39.0923536427,52.6942562495
Child22_296,Child2_14,j,i,91.1112450119,46.5434363597,90.8144921927,2.8142780903,47.5258612587,78.0901428086,56.0067294151,44.93132317,38.8213648465,43.878934441
Child22_297,Child2_14,c,i,30.0494179917,53.5470512085,89.8174165694,21.3632682065,46.9910583928,65.377085228,77.209737906,18.0734738642,39.9117735283,7.79074686795
Child22_298,Child2_16,h,f,88.2182258747,39.5431780831,80.2372678022,7.52729474105,28.1306097415,83.7846840995,36.899711401,58.9730473098,43.7628551936,13.867056112
Child22_299,Child2_4,f,b,49.1639633884,39.1836051922,26.2883882977,46.3923097977,4.53696096307,96.304840851,66.3340073389,2.13065566789,14.0295053178,36.4923360982
Child22_300,Child2_8,b,c,72.1183717188,47.1243112637,83.4392667606,40.8153847065,73.7675094178,61.1294154015,80.0789384019,35.7376049272,51.0630321439,18.5309076143
Child22_301,Child2_5,b,d,95.4865774503,13.617624887,50.4880372759,18.5457327919,97.5355291123,19.7098190931,45.2058017615,58.8535519132,98.1847423649,21.7549639602
Child22_302,Child2_18,a,b,8.9136179458,31.663953657,62.9166503741,83.0450589049,29.2921463818,49.3827228922,34.7617145869,35.4590416681,51.8191917595,35.8350415958
Child22_303,Child2_10,c,e,57.5962533282,53.4657990731,76.6567132857,21.271656157,90.595190973,4.19390669504,69.664780779,30.3830927379,68.5142909244,57.7392251256
Child22_304,Child2_13,b,h,9.55745711464,55.0585432202,45.4703584602,53.0998805832,16.2056192817,79.9363846167,40.4248730545,84.5009596908,91.7673206963,12.6316661344
Child22_305,Child2_4,e,a,58.5810993392,0.786665464795,85.2876011715,92.1191874215,30.2784342911,92.8111161706,10.2597753828,39.9691731244,89.2441457819,0.802044708634
Child22_306,Child2_2,e,b,5.47702401041,38.4166039733,89.7949328456,68.6504353942,91.0126359326,20.2914868277,30.0622600278,78.1695281867,91.9330251247,58.2986379301
Child22_307,Child2_20,b,d,25.3996333171,17.5401880413,53.330709118,23.643943601,3.35294707767,72.6131414069,85.0028167683,8.42251057176,75.7947118472,97.5354976945
Child22_308,Child2_15,i,f,57.2474044029,58.5056280798,91.2917972743,43.233639352,58.8656784669,63.6021749191,22.0615388852,25.8243730446,82.117016546,94.7597161543
Child22_309,Child2_14,h,i,10.2659333634,18.2628698447,56.4137128804,6.09569036714,0.38703049972,81.1434617165,74.5823926527,33.3237124013,58.815829918,82.9735029772
Child22_310,Child2_17,i,h,58.2322574225,1.12649062609,87.5114192657,19.7430517693,4.29866900103,86.2926479731,71.469162195,53.0910634681,25.5626426545,65.7930202593
Child22_311,Child2_11,d,d,72.9292614004,21.3220484288,36.6432696294,42.8428073418,69.1120286732,45.3253482289,92.3393184309,0.777007636747,64.9771616732,93.8044877766
Child22_312,Child2_2,h,h,50.0824251955,94.9846265142,46.4552136212,80.8318244888,47.8584841438,79.9808910579,97.6554845637,73.8913907811,37.3256559961,22.499382439
Child22_313,Child2_13,a,i,22.6517948829,33.4718530955,28.7951201683,0.673809222088,91.8794301889,23.221925248,94.2986044382,79.2210733596,66.8290608885,7.19700908809
Child22_314,Child2_6,a,h,41.5823279733,81.1390652088,43.8261844823,2.21846404484,34.6832512554,16.105784486,37.861295636,72.4319369541,7.57401206909,49.6011036214
Child22_315,Child2_8,f,e,95.7845132786,94.832007669,57.9239539446,24.752553274,34.0443645874,39.818232968,96.8089744291,76.0788546986,63.5040156632,92.8265043189
Child22_316,Child2_15,b,i,42.5096940161,54.4550514181,71.5490547149,14.1174517736,98.6466525148,29.7181289068,17.7676585553,61.0181442225,14.901683218,78.2923619532
Child22_317,Child2_18,j,h,57.070715097,80.4204468354,78.9001813814,82.2084927939,10.6607230604,13.4429980968,11.7037373752,51.4904420783,37.384224081,97.2368335023
Child22_318,Child2_18,e,f,3.75685972061,47.2593133851,28.9775898006,31.7218691208,26.2016426617,16.3570057738,26.9156814856,14.2152584984,13.6494506383,55.6844541218
Child22_319,Child2_2,f,f,64.8279326478,63.8580759459,8.52471241047,84.6913966004,74.0668164238,50.1058343736,23.0202435958,41.9783478222,35.8805336447,42.3746521856
Child22_320,Child2_14,f,j,67.5521067349,40.9013759995,21.7963416109,84.2698593951,56.6007830968,17.3975788389,77.7201382584,64.6278092681,0.169740775595,70.4787987659
Child22_321,Child2_18,e,a,49.96289106,97.3082826476,88.3014138385,61.8479832273,12.2347378316,65.7538717469,5.39562781521,94.4520483141,54.7256825035,97.2168986072
Child22_322,Child2_20,c,c,29.5157783397,51.5124300067,51.6711923221,21.897105174,28.2437651056,1.80879392631,18.5718932037,8.97840118705,59.6128074379,90.1028466044
Child22_323,Child2_7,f,h,11.5169329757,32.4399155455,18.6838637827,14.4541067834,2.89839624989,69.4372885193,92.3683417909,24.6907562184,24.2898589002,16.3121939059
Child22_324,Child2_14,g,h,91.2759237651,42.4170226868,81.6274198082,34.9010545584,70.205435215,6.88130226058,28.3900699746,9.13132085248,81.3650930512,90.5630741525
Child22_325,Child2_11,f,c,33.837446266,94.6303394352,6.41948318329,88.1720718586,95.1193212318,64.9862977332,26.8921841326,19.0570678486,16.3932264164,29.7256038315
Child22_326,Child2_8,g,h,48.3337735129,45.5722901915,1.69939392256,22.5267377525,84.4236624458,87.3691313781,65.5678361,21.8639712576,45.1265262503,35.7510048952
